ID,Sales
T1188590,34337.0704433422
T1188591,24569.580789133644
T1188592,31635.00567285044
T1188593,19532.63528409594
T1188594,58712.16050059901
T1188595,29962.348627052146
T1188596,34337.0704433422
T1188597,70814.53088935351
T1188598,58712.16050059901
T1188599,51330.97529771895
T1188600,29962.348627052146
T1188601,39228.60490896445
T1188602,24925.40312201444
T1188603,70814.53088935351
T1188604,34337.0704433422
T1188605,48352.53707134951
T1188606,24925.40312201444
T1188607,48352.53707134951
T1188608,39228.60490896445
T1188609,24925.40312201444
T1188610,58712.16050059901
T1188611,26926.283259511707
T1188612,44696.69387259171
T1188613,48352.53707134951
T1188614,58712.16050059901
T1188615,29962.348627052146
T1188616,58712.16050059901
T1188617,26926.283259511707
T1188618,49588.22833821396
T1188619,19532.63528409594
T1188620,34337.0704433422
T1188621,29962.348627052146
T1188622,34337.0704433422
T1188623,48352.53707134951
T1188624,21889.337754474003
T1188625,58712.16050059901
T1188626,34337.0704433422
T1188627,34337.0704433422
T1188628,39228.60490896445
T1188629,29962.348627052146
T1188630,34337.0704433422
T1188631,26926.283259511707
T1188632,39228.60490896445
T1188633,34337.0704433422
T1188634,29962.348627052146
T1188635,39228.60490896445
T1188636,26926.283259511707
T1188637,48352.53707134951
T1188638,29962.348627052146
T1188639,58712.16050059901
T1188640,21889.337754474003
T1188641,34337.0704433422
T1188642,34853.8830926744
T1188643,39228.60490896445
T1188644,24925.40312201444
T1188645,29300.124938304492
T1188646,29962.348627052146
T1188647,29962.348627052146
T1188648,34337.0704433422
T1188649,24925.40312201444
T1188650,29300.124938304492
T1188651,29962.348627052146
T1188652,60454.907460104005
T1188653,48352.53707134951
T1188654,34337.0704433422
T1188655,24569.580789133644
T1188656,44696.69387259171
T1188657,39228.60490896445
T1188658,39228.60490896445
T1188659,48352.53707134951
T1188660,29962.348627052146
T1188661,58712.16050059901
T1188662,58712.16050059901
T1188663,34337.0704433422
T1188664,19532.63528409594
T1188665,34337.0704433422
T1188666,49588.22833821396
T1188667,34337.0704433422
T1188668,58712.16050059901
T1188669,58712.16050059901
T1188670,58712.16050059901
T1188671,58712.16050059901
T1188672,58712.16050059901
T1188673,58712.16050059901
T1188674,34337.0704433422
T1188675,48352.53707134951
T1188676,34337.0704433422
T1188677,24925.40312201444
T1188678,46439.4408320967
T1188679,58712.16050059901
T1188680,21889.337754474003
T1188681,24925.40312201444
T1188682,49588.22833821396
T1188683,39228.60490896445
T1188684,21889.337754474003
T1188685,58712.16050059901
T1188686,34337.0704433422
T1188687,48352.53707134951
T1188688,29962.348627052146
T1188689,48352.53707134951
T1188690,34337.0704433422
T1188691,49588.22833821396
T1188692,34337.0704433422
T1188693,58712.16050059901
T1188694,21889.337754474003
T1188695,26926.283259511707
T1188696,44696.69387259171
T1188697,29962.348627052146
T1188698,58712.16050059901
T1188699,58712.16050059901
T1188700,44696.69387259171
T1188701,24925.40312201444
T1188702,60454.907460104005
T1188703,24569.580789133644
T1188704,34337.0704433422
T1188705,58712.16050059901
T1188706,58712.16050059901
T1188707,34337.0704433422
T1188708,21889.337754474003
T1188709,49588.22833821396
T1188710,58712.16050059901
T1188711,39228.60490896445
T1188712,26926.283259511707
T1188713,58712.16050059901
T1188714,34337.0704433422
T1188715,29962.348627052146
T1188716,19532.63528409594
T1188717,58712.16050059901
T1188718,34337.0704433422
T1188719,34337.0704433422
T1188720,19532.63528409594
T1188721,21889.337754474003
T1188722,58712.16050059901
T1188723,58712.16050059901
T1188724,19532.63528409594
T1188725,34337.0704433422
T1188726,44696.69387259171
T1188727,34337.0704433422
T1188728,49588.22833821396
T1188729,34337.0704433422
T1188730,39228.60490896445
T1188731,58712.16050059901
T1188732,29962.348627052146
T1188733,49588.22833821396
T1188734,58712.16050059901
T1188735,19532.63528409594
T1188736,24925.40312201444
T1188737,29962.348627052146
T1188738,19532.63528409594
T1188739,34337.0704433422
T1188740,34337.0704433422
T1188741,34337.0704433422
T1188742,49588.22833821396
T1188743,34337.0704433422
T1188744,39228.60490896445
T1188745,58712.16050059901
T1188746,39228.60490896445
T1188747,34337.0704433422
T1188748,48352.53707134951
T1188749,29962.348627052146
T1188750,29962.348627052146
T1188751,58712.16050059901
T1188752,19532.63528409594
T1188753,58712.16050059901
T1188754,34337.0704433422
T1188755,48352.53707134951
T1188756,34337.0704433422
T1188757,34337.0704433422
T1188758,58712.16050059901
T1188759,58712.16050059901
T1188760,39228.60490896445
T1188761,34337.0704433422
T1188762,58712.16050059901
T1188763,48352.53707134951
T1188764,19532.63528409594
T1188765,44696.69387259171
T1188766,34337.0704433422
T1188767,34337.0704433422
T1188768,26926.283259511707
T1188769,26926.283259511707
T1188770,58712.16050059901
T1188771,48352.53707134951
T1188772,34337.0704433422
T1188773,58712.16050059901
T1188774,39228.60490896445
T1188775,34337.0704433422
T1188776,26926.283259511707
T1188777,21889.337754474003
T1188778,19532.63528409594
T1188779,48352.53707134951
T1188780,44696.69387259171
T1188781,34337.0704433422
T1188782,48352.53707134951
T1188783,29962.348627052146
T1188784,24925.40312201444
T1188785,29962.348627052146
T1188786,48352.53707134951
T1188787,39228.60490896445
T1188788,34337.0704433422
T1188789,19532.63528409594
T1188790,29962.348627052146
T1188791,34337.0704433422
T1188792,26926.283259511707
T1188793,49588.22833821396
T1188794,34337.0704433422
T1188795,34853.8830926744
T1188796,29962.348627052146
T1188797,58712.16050059901
T1188798,39228.60490896445
T1188799,21889.337754474003
T1188800,60454.907460104005
T1188801,29300.124938304492
T1188802,24925.40312201444
T1188803,29962.348627052146
T1188804,29300.124938304492
T1188805,34337.0704433422
T1188806,29962.348627052146
T1188807,29962.348627052146
T1188808,34337.0704433422
T1188809,49588.22833821396
T1188810,24925.40312201444
T1188811,26926.283259511707
T1188812,34337.0704433422
T1188813,24925.40312201444
T1188814,34337.0704433422
T1188815,24569.580789133644
T1188816,34337.0704433422
T1188817,34337.0704433422
T1188818,29962.348627052146
T1188819,58712.16050059901
T1188820,39228.60490896445
T1188821,29962.348627052146
T1188822,44696.69387259171
T1188823,58712.16050059901
T1188824,58712.16050059901
T1188825,48352.53707134951
T1188826,49588.22833821396
T1188827,34337.0704433422
T1188828,34337.0704433422
T1188829,34337.0704433422
T1188830,19532.63528409594
T1188831,48352.53707134951
T1188832,34337.0704433422
T1188833,39228.60490896445
T1188834,24569.580789133644
T1188835,34337.0704433422
T1188836,24925.40312201444
T1188837,34853.8830926744
T1188838,24569.580789133644
T1188839,19532.63528409594
T1188840,24925.40312201444
T1188841,44696.69387259171
T1188842,34337.0704433422
T1188843,34337.0704433422
T1188844,44696.69387259171
T1188845,39228.60490896445
T1188846,29962.348627052146
T1188847,39228.60490896445
T1188848,34337.0704433422
T1188849,29962.348627052146
T1188850,48352.53707134951
T1188851,49588.22833821396
T1188852,48352.53707134951
T1188853,34337.0704433422
T1188854,34337.0704433422
T1188855,34337.0704433422
T1188856,26926.283259511707
T1188857,39228.60490896445
T1188858,48352.53707134951
T1188859,44696.69387259171
T1188860,49588.22833821396
T1188861,34337.0704433422
T1188862,29962.348627052146
T1188863,19532.63528409594
T1188864,48352.53707134951
T1188865,34337.0704433422
T1188866,34337.0704433422
T1188867,34337.0704433422
T1188868,34337.0704433422
T1188869,24925.40312201444
T1188870,24925.40312201444
T1188871,44696.69387259171
T1188872,29962.348627052146
T1188873,34337.0704433422
T1188874,34337.0704433422
T1188875,58712.16050059901
T1188876,34337.0704433422
T1188877,34337.0704433422
T1188878,34337.0704433422
T1188879,24569.580789133644
T1188880,58712.16050059901
T1188881,34337.0704433422
T1188882,58712.16050059901
T1188883,49588.22833821396
T1188884,58712.16050059901
T1188885,39228.60490896445
T1188886,26926.283259511707
T1188887,29300.124938304492
T1188888,29962.348627052146
T1188889,19532.63528409594
T1188890,49588.22833821396
T1188891,24925.40312201444
T1188892,34337.0704433422
T1188893,24925.40312201444
T1188894,70814.53088935351
T1188895,34337.0704433422
T1188896,29300.124938304492
T1188897,34337.0704433422
T1188898,70814.53088935351
T1188899,34337.0704433422
T1188900,34337.0704433422
T1188901,34337.0704433422
T1188902,58712.16050059901
T1188903,58712.16050059901
T1188904,44696.69387259171
T1188905,26926.283259511707
T1188906,34337.0704433422
T1188907,21889.337754474003
T1188908,34337.0704433422
T1188909,58712.16050059901
T1188910,34337.0704433422
T1188911,48352.53707134951
T1188912,58712.16050059901
T1188913,70814.53088935351
T1188914,34337.0704433422
T1188915,24925.40312201444
T1188916,34337.0704433422
T1188917,48352.53707134951
T1188918,24925.40312201444
T1188919,48352.53707134951
T1188920,34337.0704433422
T1188921,48352.53707134951
T1188922,21889.337754474003
T1188923,39228.60490896445
T1188924,34337.0704433422
T1188925,19532.63528409594
T1188926,58712.16050059901
T1188927,58712.16050059901
T1188928,46439.4408320967
T1188929,34337.0704433422
T1188930,58712.16050059901
T1188931,29300.124938304492
T1188932,60454.907460104005
T1188933,29962.348627052146
T1188934,34337.0704433422
T1188935,24925.40312201444
T1188936,34853.8830926744
T1188937,29962.348627052146
T1188938,29962.348627052146
T1188939,39228.60490896445
T1188940,39228.60490896445
T1188941,58712.16050059901
T1188942,29962.348627052146
T1188943,34337.0704433422
T1188944,44696.69387259171
T1188945,58712.16050059901
T1188946,48352.53707134951
T1188947,21889.337754474003
T1188948,19532.63528409594
T1188949,44696.69387259171
T1188950,34337.0704433422
T1188951,49588.22833821396
T1188952,26926.283259511707
T1188953,24925.40312201444
T1188954,34337.0704433422
T1188955,46439.4408320967
T1188956,44696.69387259171
T1188957,34337.0704433422
T1188958,48352.53707134951
T1188959,70814.53088935351
T1188960,58712.16050059901
T1188961,49588.22833821396
T1188962,34337.0704433422
T1188963,58712.16050059901
T1188964,34337.0704433422
T1188965,58712.16050059901
T1188966,29962.348627052146
T1188967,34337.0704433422
T1188968,58712.16050059901
T1188969,44696.69387259171
T1188970,58712.16050059901
T1188971,39228.60490896445
T1188972,21889.337754474003
T1188973,34337.0704433422
T1188974,70814.53088935351
T1188975,58712.16050059901
T1188976,34337.0704433422
T1188977,39228.60490896445
T1188978,19532.63528409594
T1188979,58712.16050059901
T1188980,58712.16050059901
T1188981,34337.0704433422
T1188982,34337.0704433422
T1188983,39228.60490896445
T1188984,34337.0704433422
T1188985,24925.40312201444
T1188986,39228.60490896445
T1188987,44696.69387259171
T1188988,58712.16050059901
T1188989,34337.0704433422
T1188990,39228.60490896445
T1188991,24569.580789133644
T1188992,34337.0704433422
T1188993,29962.348627052146
T1188994,29300.124938304492
T1188995,19532.63528409594
T1188996,51330.97529771895
T1188997,34337.0704433422
T1188998,49588.22833821396
T1188999,24925.40312201444
T1189000,21889.337754474003
T1189001,34337.0704433422
T1189002,24569.580789133644
T1189003,58712.16050059901
T1189004,58712.16050059901
T1189005,19532.63528409594
T1189006,26926.283259511707
T1189007,34337.0704433422
T1189008,58712.16050059901
T1189009,24925.40312201444
T1189010,29962.348627052146
T1189011,58712.16050059901
T1189012,58712.16050059901
T1189013,29962.348627052146
T1189014,31635.00567285044
T1189015,29300.124938304492
T1189016,58712.16050059901
T1189017,34337.0704433422
T1189018,29962.348627052146
T1189019,34337.0704433422
T1189020,39228.60490896445
T1189021,49588.22833821396
T1189022,29962.348627052146
T1189023,34337.0704433422
T1189024,29962.348627052146
T1189025,26926.283259511707
T1189026,58712.16050059901
T1189027,34337.0704433422
T1189028,58712.16050059901
T1189029,19532.63528409594
T1189030,29962.348627052146
T1189031,48352.53707134951
T1189032,24569.580789133644
T1189033,34337.0704433422
T1189034,58712.16050059901
T1189035,29962.348627052146
T1189036,48352.53707134951
T1189037,29962.348627052146
T1189038,34337.0704433422
T1189039,34337.0704433422
T1189040,29300.124938304492
T1189041,48352.53707134951
T1189042,49588.22833821396
T1189043,48352.53707134951
T1189044,34337.0704433422
T1189045,58712.16050059901
T1189046,29300.124938304492
T1189047,49588.22833821396
T1189048,34337.0704433422
T1189049,39228.60490896445
T1189050,29962.348627052146
T1189051,34337.0704433422
T1189052,39228.60490896445
T1189053,34337.0704433422
T1189054,58712.16050059901
T1189055,58712.16050059901
T1189056,34853.8830926744
T1189057,34337.0704433422
T1189058,58712.16050059901
T1189059,48352.53707134951
T1189060,34337.0704433422
T1189061,70814.53088935351
T1189062,34337.0704433422
T1189063,58712.16050059901
T1189064,34337.0704433422
T1189065,49588.22833821396
T1189066,34337.0704433422
T1189067,34337.0704433422
T1189068,29962.348627052146
T1189069,29962.348627052146
T1189070,48352.53707134951
T1189071,29962.348627052146
T1189072,34337.0704433422
T1189073,58712.16050059901
T1189074,21889.337754474003
T1189075,34337.0704433422
T1189076,58712.16050059901
T1189077,26926.283259511707
T1189078,34337.0704433422
T1189079,39228.60490896445
T1189080,29962.348627052146
T1189081,58712.16050059901
T1189082,44696.69387259171
T1189083,58712.16050059901
T1189084,29962.348627052146
T1189085,34337.0704433422
T1189086,34337.0704433422
T1189087,34337.0704433422
T1189088,39228.60490896445
T1189089,34337.0704433422
T1189090,34337.0704433422
T1189091,34337.0704433422
T1189092,34337.0704433422
T1189093,34337.0704433422
T1189094,24925.40312201444
T1189095,58712.16050059901
T1189096,46439.4408320967
T1189097,34337.0704433422
T1189098,26926.283259511707
T1189099,34337.0704433422
T1189100,58712.16050059901
T1189101,29962.348627052146
T1189102,39228.60490896445
T1189103,34337.0704433422
T1189104,58712.16050059901
T1189105,51330.97529771895
T1189106,31635.00567285044
T1189107,39228.60490896445
T1189108,34337.0704433422
T1189109,46439.4408320967
T1189110,48352.53707134951
T1189111,34337.0704433422
T1189112,34337.0704433422
T1189113,21889.337754474003
T1189114,26926.283259511707
T1189115,34337.0704433422
T1189116,58712.16050059901
T1189117,26926.283259511707
T1189118,34337.0704433422
T1189119,24925.40312201444
T1189120,39228.60490896445
T1189121,19532.63528409594
T1189122,48352.53707134951
T1189123,29962.348627052146
T1189124,34337.0704433422
T1189125,34337.0704433422
T1189126,29962.348627052146
T1189127,49588.22833821396
T1189128,60454.907460104005
T1189129,34337.0704433422
T1189130,34337.0704433422
T1189131,58712.16050059901
T1189132,37027.77351076894
T1189133,21889.337754474003
T1189134,48352.53707134951
T1189135,34337.0704433422
T1189136,41402.49532705899
T1189137,24925.40312201444
T1189138,34337.0704433422
T1189139,29962.348627052146
T1189140,48352.53707134951
T1189141,44696.69387259171
T1189142,61690.59872696846
T1189143,29962.348627052146
T1189144,34853.8830926744
T1189145,29962.348627052146
T1189146,19532.63528409594
T1189147,39228.60490896445
T1189148,34337.0704433422
T1189149,46439.4408320967
T1189150,34337.0704433422
T1189151,34337.0704433422
T1189152,48352.53707134951
T1189153,60454.907460104005
T1189154,60454.907460104005
T1189155,39228.60490896445
T1189156,58712.16050059901
T1189157,34337.0704433422
T1189158,58712.16050059901
T1189159,34337.0704433422
T1189160,24925.40312201444
T1189161,39028.653648266205
T1189162,34337.0704433422
T1189163,19532.63528409594
T1189164,34337.0704433422
T1189165,34337.0704433422
T1189166,29962.348627052146
T1189167,34337.0704433422
T1189168,48352.53707134951
T1189169,26926.283259511707
T1189170,34337.0704433422
T1189171,24925.40312201444
T1189172,70814.53088935351
T1189173,58712.16050059901
T1189174,21889.337754474003
T1189175,48352.53707134951
T1189176,34337.0704433422
T1189177,37027.77351076894
T1189178,29962.348627052146
T1189179,34337.0704433422
T1189180,34337.0704433422
T1189181,29962.348627052146
T1189182,58712.16050059901
T1189183,34337.0704433422
T1189184,24925.40312201444
T1189185,29962.348627052146
T1189186,48352.53707134951
T1189187,39228.60490896445
T1189188,34337.0704433422
T1189189,46439.4408320967
T1189190,44696.69387259171
T1189191,58712.16050059901
T1189192,58712.16050059901
T1189193,34337.0704433422
T1189194,34337.0704433422
T1189195,58712.16050059901
T1189196,34337.0704433422
T1189197,44696.69387259171
T1189198,44696.69387259171
T1189199,34337.0704433422
T1189200,29962.348627052146
T1189201,39228.60490896445
T1189202,37027.77351076894
T1189203,34337.0704433422
T1189204,58712.16050059901
T1189205,44696.69387259171
T1189206,29962.348627052146
T1189207,34337.0704433422
T1189208,39028.653648266205
T1189209,58712.16050059901
T1189210,44696.69387259171
T1189211,39228.60490896445
T1189212,58712.16050059901
T1189213,24925.40312201444
T1189214,44696.69387259171
T1189215,58712.16050059901
T1189216,34337.0704433422
T1189217,51330.97529771895
T1189218,39228.60490896445
T1189219,34337.0704433422
T1189220,49588.22833821396
T1189221,39228.60490896445
T1189222,21889.337754474003
T1189223,46956.253481428896
T1189224,34853.8830926744
T1189225,24925.40312201444
T1189226,58712.16050059901
T1189227,19532.63528409594
T1189228,49588.22833821396
T1189229,19532.63528409594
T1189230,58712.16050059901
T1189231,49588.22833821396
T1189232,29962.348627052146
T1189233,34337.0704433422
T1189234,46439.4408320967
T1189235,24569.580789133644
T1189236,58712.16050059901
T1189237,34337.0704433422
T1189238,34337.0704433422
T1189239,34337.0704433422
T1189240,49588.22833821396
T1189241,34337.0704433422
T1189242,49588.22833821396
T1189243,19532.63528409594
T1189244,19532.63528409594
T1189245,48352.53707134951
T1189246,34337.0704433422
T1189247,19532.63528409594
T1189248,34337.0704433422
T1189249,58712.16050059901
T1189250,58712.16050059901
T1189251,19532.63528409594
T1189252,39228.60490896445
T1189253,58712.16050059901
T1189254,44696.69387259171
T1189255,46439.4408320967
T1189256,19532.63528409594
T1189257,29962.348627052146
T1189258,60454.907460104005
T1189259,34337.0704433422
T1189260,34853.8830926744
T1189261,48352.53707134951
T1189262,39228.60490896445
T1189263,49588.22833821396
T1189264,39228.60490896445
T1189265,19532.63528409594
T1189266,70814.53088935351
T1189267,58712.16050059901
T1189268,24569.580789133644
T1189269,34337.0704433422
T1189270,34337.0704433422
T1189271,36671.95117788814
T1189272,34337.0704433422
T1189273,58712.16050059901
T1189274,34337.0704433422
T1189275,58712.16050059901
T1189276,58712.16050059901
T1189277,49588.22833821396
T1189278,36671.95117788814
T1189279,29300.124938304492
T1189280,34337.0704433422
T1189281,19532.63528409594
T1189282,34337.0704433422
T1189283,26926.283259511707
T1189284,58712.16050059901
T1189285,29962.348627052146
T1189286,34337.0704433422
T1189287,34337.0704433422
T1189288,58712.16050059901
T1189289,60454.907460104005
T1189290,24569.580789133644
T1189291,48352.53707134951
T1189292,49588.22833821396
T1189293,39228.60490896445
T1189294,29300.124938304492
T1189295,19532.63528409594
T1189296,48352.53707134951
T1189297,34337.0704433422
T1189298,58712.16050059901
T1189299,34337.0704433422
T1189300,39228.60490896445
T1189301,24925.40312201444
T1189302,34337.0704433422
T1189303,34337.0704433422
T1189304,29962.348627052146
T1189305,19532.63528409594
T1189306,39228.60490896445
T1189307,29962.348627052146
T1189308,34337.0704433422
T1189309,70814.53088935351
T1189310,34337.0704433422
T1189311,58712.16050059901
T1189312,19532.63528409594
T1189313,70814.53088935351
T1189314,60454.907460104005
T1189315,70814.53088935351
T1189316,19532.63528409594
T1189317,44696.69387259171
T1189318,58712.16050059901
T1189319,49588.22833821396
T1189320,34337.0704433422
T1189321,58712.16050059901
T1189322,26926.283259511707
T1189323,29962.348627052146
T1189324,49588.22833821396
T1189325,19532.63528409594
T1189326,34337.0704433422
T1189327,34337.0704433422
T1189328,39228.60490896445
T1189329,46439.4408320967
T1189330,49588.22833821396
T1189331,29962.348627052146
T1189332,48352.53707134951
T1189333,37027.77351076894
T1189334,34337.0704433422
T1189335,39228.60490896445
T1189336,29962.348627052146
T1189337,29962.348627052146
T1189338,24569.580789133644
T1189339,24925.40312201444
T1189340,34337.0704433422
T1189341,44696.69387259171
T1189342,58712.16050059901
T1189343,24925.40312201444
T1189344,34337.0704433422
T1189345,48352.53707134951
T1189346,34337.0704433422
T1189347,34337.0704433422
T1189348,34337.0704433422
T1189349,58712.16050059901
T1189350,29962.348627052146
T1189351,46439.4408320967
T1189352,34337.0704433422
T1189353,34337.0704433422
T1189354,26926.283259511707
T1189355,58712.16050059901
T1189356,58712.16050059901
T1189357,29962.348627052146
T1189358,58712.16050059901
T1189359,70814.53088935351
T1189360,70814.53088935351
T1189361,58712.16050059901
T1189362,21889.337754474003
T1189363,61690.59872696846
T1189364,26926.283259511707
T1189365,39228.60490896445
T1189366,29300.124938304492
T1189367,29962.348627052146
T1189368,34337.0704433422
T1189369,29300.124938304492
T1189370,34337.0704433422
T1189371,21889.337754474003
T1189372,42064.719015806644
T1189373,48352.53707134951
T1189374,29300.124938304492
T1189375,49588.22833821396
T1189376,58712.16050059901
T1189377,39228.60490896445
T1189378,58712.16050059901
T1189379,34337.0704433422
T1189380,44696.69387259171
T1189381,44696.69387259171
T1189382,49588.22833821396
T1189383,34337.0704433422
T1189384,70814.53088935351
T1189385,48352.53707134951
T1189386,34337.0704433422
T1189387,48352.53707134951
T1189388,58712.16050059901
T1189389,48352.53707134951
T1189390,48352.53707134951
T1189391,29962.348627052146
T1189392,26926.283259511707
T1189393,29300.124938304492
T1189394,42064.719015806644
T1189395,34337.0704433422
T1189396,34337.0704433422
T1189397,58712.16050059901
T1189398,29300.124938304492
T1189399,46439.4408320967
T1189400,58712.16050059901
T1189401,58712.16050059901
T1189402,19532.63528409594
T1189403,29962.348627052146
T1189404,34337.0704433422
T1189405,42064.719015806644
T1189406,21889.337754474003
T1189407,24569.580789133644
T1189408,21889.337754474003
T1189409,39228.60490896445
T1189410,34337.0704433422
T1189411,70814.53088935351
T1189412,58712.16050059901
T1189413,58712.16050059901
T1189414,34337.0704433422
T1189415,24925.40312201444
