ID,Sales
T1188567,60506.83438253904
T1188568,26025.838559523807
T1188569,37826.73288203463
T1188570,41791.67315800865
T1188571,28633.3025
T1188572,79830.75556064995
T1188573,30031.925390859134
T1188574,41791.67315800865
T1188575,37826.73288203463
T1188576,79830.75556064995
T1188577,38267.70416666667
T1188578,30031.925390859134
T1188579,38823.4822056277
T1188580,38823.4822056277
T1188581,39658.19030952381
T1188582,42964.55596428571
T1188583,27794.543785714293
T1188584,22362.679249999997
T1188585,74110.27015054077
T1188586,38267.70416666667
T1188587,60506.83438253904
T1188588,27794.543785714293
T1188589,26328.460357142856
T1188590,37826.73288203463
T1188591,37531.19028571428
T1188592,23875.036285714283
T1188593,16134.032488095236
T1188594,79830.75556064995
T1188595,39658.19030952381
T1188596,41791.67315800865
T1188597,74110.27015054077
T1188598,79830.75556064995
T1188599,47754.51428679653
T1188600,27794.543785714293
T1188601,41923.70197652347
T1188602,41214.02242857143
T1188603,65474.22087433401
T1188604,37826.73288203463
T1188605,60506.83438253904
T1188606,42964.55596428571
T1188607,87888.755
T1188608,31849.917418831177
T1188609,41214.02242857143
T1188610,57089.33253571428
T1188611,27498.65776406927
T1188612,48835.83626190477
T1188613,60506.83438253904
T1188614,73440.34757142859
T1188615,30031.925390859134
T1188616,79230.10658759964
T1188617,27498.65776406927
T1188618,59094.23924999999
T1188619,26025.838559523807
T1188620,37826.73288203463
T1188621,39658.19030952381
T1188622,38823.4822056277
T1188623,60506.83438253904
T1188624,26468.60420238095
T1188625,57089.33253571428
T1188626,38823.4822056277
T1188627,38823.4822056277
T1188628,41923.70197652347
T1188629,39658.19030952381
T1188630,41791.67315800865
T1188631,27498.65776406927
T1188632,50536.050571428575
T1188633,38267.70416666667
T1188634,27794.543785714293
T1188635,31849.917418831177
T1188636,28633.3025
T1188637,60506.83438253904
T1188638,30031.925390859134
T1188639,79830.75556064995
T1188640,26468.60420238095
T1188641,38823.4822056277
T1188642,36164.888928571425
T1188643,50536.050571428575
T1188644,41214.02242857143
T1188645,34088.1305
T1188646,39658.19030952381
T1188647,30031.925390859134
T1188648,41791.67315800865
T1188649,41214.02242857143
T1188650,36390.282999999996
T1188651,39658.19030952381
T1188652,53768.26965488301
T1188653,60506.83438253904
T1188654,37826.73288203463
T1188655,37531.19028571428
T1188656,47896.641071428574
T1188657,41923.70197652347
T1188658,50536.050571428575
T1188659,56102.55444438895
T1188660,39658.19030952381
T1188661,73440.34757142859
T1188662,79830.75556064995
T1188663,38267.70416666667
T1188664,16134.032488095236
T1188665,37826.73288203463
T1188666,59356.979821428584
T1188667,37826.73288203463
T1188668,79830.75556064995
T1188669,79830.75556064995
T1188670,79830.75556064995
T1188671,79830.75556064995
T1188672,79830.75556064995
T1188673,73440.34757142859
T1188674,41791.67315800865
T1188675,60506.83438253904
T1188676,41791.67315800865
T1188677,42964.55596428571
T1188678,41315.07906496386
T1188679,73440.34757142859
T1188680,26468.60420238095
T1188681,42964.55596428571
T1188682,60104.67696428572
T1188683,31849.917418831177
T1188684,26468.60420238095
T1188685,79830.75556064995
T1188686,38267.70416666667
T1188687,60506.83438253904
T1188688,27794.543785714293
T1188689,60506.83438253904
T1188690,38267.70416666667
T1188691,65169.4545
T1188692,41791.67315800865
T1188693,79830.75556064995
T1188694,26956.445142857145
T1188695,27498.65776406927
T1188696,48946.762
T1188697,39658.19030952381
T1188698,79830.75556064995
T1188699,57089.33253571428
T1188700,48350.47952380953
T1188701,41308.30217857142
T1188702,53768.26965488301
T1188703,37531.19028571428
T1188704,38823.4822056277
T1188705,79230.10658759964
T1188706,80165.25541675003
T1188707,36993.44746153846
T1188708,22795.407428571423
T1188709,56293.60728571428
T1188710,80165.25541675003
T1188711,46392.22414835166
T1188712,27427.46307142857
T1188713,80165.25541675003
T1188714,34807.432789549326
T1188715,30056.415854895095
T1188716,19353.2084512987
T1188717,80165.25541675003
T1188718,37155.66095238095
T1188719,37155.66095238095
T1188720,21364.615
T1188721,20759.68561904762
T1188722,80165.25541675003
T1188723,80165.25541675003
T1188724,19353.2084512987
T1188725,34807.432789549326
T1188726,45976.66845238095
T1188727,36086.14513592031
T1188728,70618.68
T1188729,37155.66095238095
T1188730,64039.756214285706
T1188731,67992.15164935065
T1188732,31117.807000000008
T1188733,69174.66089285714
T1188734,80165.25541675003
T1188735,21364.615
T1188736,30397.93262229437
T1188737,30056.415854895095
T1188738,21622.26
T1188739,34807.432789549326
T1188740,34807.432789549326
T1188741,34807.432789549326
T1188742,56601.88078571428
T1188743,34807.432789549326
T1188744,46392.22414835166
T1188745,67992.15164935065
T1188746,53758.03882142857
T1188747,36086.14513592031
T1188748,56174.56613961038
T1188749,30056.415854895095
T1188750,31117.807000000008
T1188751,80165.25541675003
T1188752,22980.96592857143
T1188753,80165.25541675003
T1188754,37155.66095238095
T1188755,53600.19057142857
T1188756,36086.14513592031
T1188757,36993.44746153846
T1188758,57841.75249242423
T1188759,80165.25541675003
T1188760,64039.756214285706
T1188761,34807.432789549326
T1188762,67992.15164935065
T1188763,56174.56613961038
T1188764,22980.96592857143
T1188765,45976.66845238095
T1188766,36086.14513592031
T1188767,37155.66095238095
T1188768,27427.46307142857
T1188769,22509.162
T1188770,67992.15164935065
T1188771,56174.56613961038
T1188772,37155.66095238095
T1188773,80165.25541675003
T1188774,46392.22414835166
T1188775,34807.432789549326
T1188776,24882.702
T1188777,22795.407428571423
T1188778,19353.2084512987
T1188779,56174.56613961038
T1188780,49103.53445238095
T1188781,37155.66095238095
T1188782,49983.47871428572
T1188783,30056.415854895095
T1188784,24564.07667857143
T1188785,27434.14671645021
T1188786,56174.56613961038
T1188787,46392.22414835166
T1188788,34807.432789549326
T1188789,21364.615
T1188790,35583.95471428572
T1188791,36086.14513592031
T1188792,22509.162
T1188793,56293.60728571428
T1188794,36086.14513592031
T1188795,38974.09445238095
T1188796,27434.14671645021
T1188797,57841.75249242423
T1188798,46392.22414835166
T1188799,20759.68561904762
T1188800,61793.825988768374
T1188801,23391.166500000003
T1188802,20890.256999999998
T1188803,31117.807000000008
T1188804,23391.166500000003
T1188805,37155.66095238095
T1188806,31117.807000000008
T1188807,30056.415854895095
T1188808,36086.14513592031
T1188809,69174.66089285714
T1188810,27679.5205
T1188811,24882.702
T1188812,36086.14513592031
T1188813,24564.07667857143
T1188814,37155.66095238095
T1188815,19513.2775
T1188816,36086.14513592031
T1188817,36086.14513592031
T1188818,30056.415854895095
T1188819,52530.886137992034
T1188820,53758.03882142857
T1188821,31117.807000000008
T1188822,49567.23997619047
T1188823,80165.25541675003
T1188824,57841.75249242423
T1188825,56174.56613961038
T1188826,70618.68
T1188827,36993.44746153846
T1188828,37155.66095238095
T1188829,36086.14513592031
T1188830,19353.2084512987
T1188831,56174.56613961038
T1188832,36086.14513592031
T1188833,64039.756214285706
T1188834,19513.2775
T1188835,37155.66095238095
T1188836,30397.93262229437
T1188837,43606.268
T1188838,26612.270214285716
T1188839,19353.2084512987
T1188840,27679.5205
T1188841,49103.53445238095
T1188842,36086.14513592031
T1188843,34807.432789549326
T1188844,49567.23997619047
T1188845,46392.22414835166
T1188846,31117.807000000008
T1188847,53758.03882142857
T1188848,36086.14513592031
T1188849,30056.415854895095
T1188850,49983.47871428572
T1188851,70618.68
T1188852,56174.56613961038
T1188853,36086.14513592031
T1188854,34807.432789549326
T1188855,37155.66095238095
T1188856,22509.162
T1188857,64039.756214285706
T1188858,56174.56613961038
T1188859,45976.66845238095
T1188860,69174.66089285714
T1188861,36086.14513592031
T1188862,27434.14671645021
T1188863,21622.26
T1188864,56174.56613961038
T1188865,34807.432789549326
T1188866,36993.44746153846
T1188867,37155.66095238095
T1188868,36993.44746153846
T1188869,30397.93262229437
T1188870,30397.93262229437
T1188871,49103.53445238095
T1188872,31117.807000000008
T1188873,36086.14513592031
T1188874,36086.14513592031
T1188875,67992.15164935065
T1188876,37155.66095238095
T1188877,36993.44746153846
T1188878,36993.44746153846
T1188879,26612.270214285716
T1188880,80165.25541675003
T1188881,34807.432789549326
T1188882,80165.25541675003
T1188883,69174.66089285714
T1188884,67992.15164935065
T1188885,46392.22414835166
T1188886,27427.46307142857
T1188887,34075.3835
T1188888,27434.14671645021
T1188889,22980.96592857143
T1188890,69174.66089285714
T1188891,30397.93262229437
T1188892,36086.14513592031
T1188893,27679.5205
T1188894,79124.4291913919
T1188895,36086.14513592031
T1188896,32670.6245
T1188897,36993.44746153846
T1188898,80114.36123651784
T1188899,37155.66095238095
T1188900,36993.44746153846
T1188901,36993.44746153846
T1188902,67992.15164935065
T1188903,57841.75249242423
T1188904,45976.66845238095
T1188905,27427.46307142857
T1188906,37155.66095238095
T1188907,20759.68561904762
T1188908,36086.14513592031
T1188909,80165.25541675003
T1188910,36086.14513592031
T1188911,49983.47871428572
T1188912,80165.25541675003
T1188913,90449.47089047618
T1188914,37155.66095238095
T1188915,24564.07667857143
T1188916,37155.66095238095
T1188917,53600.19057142857
T1188918,27679.5205
T1188919,77288.829
T1188920,36086.14513592031
T1188921,56174.56613961038
T1188922,20759.68561904762
T1188923,46392.22414835166
T1188924,37155.66095238095
T1188925,19353.2084512987
T1188926,52530.886137992034
T1188927,67992.15164935065
T1188928,48038.510932243786
T1188929,34807.432789549326
T1188930,57841.75249242423
T1188931,23391.166500000003
T1188932,61793.825988768374
T1188933,31117.807000000008
T1188934,36086.14513592031
T1188935,27679.5205
T1188936,38974.09445238095
T1188937,27434.14671645021
T1188938,30056.415854895095
T1188939,53758.03882142857
T1188940,46392.22414835166
T1188941,67992.15164935065
T1188942,31117.807000000008
T1188943,36993.44746153846
T1188944,49567.23997619047
T1188945,57841.75249242423
T1188946,56174.56613961038
T1188947,20759.68561904762
T1188948,22980.96592857143
T1188949,49567.23997619047
T1188950,36993.44746153846
T1188951,56293.60728571428
T1188952,27427.46307142857
T1188953,30397.93262229437
T1188954,36086.14513592031
T1188955,50294.69092730863
T1188956,48848.035809523804
T1188957,37155.66095238095
T1188958,56174.56613961038
T1188959,80114.36123651784
T1188960,67992.15164935065
T1188961,69174.66089285714
T1188962,36086.14513592031
T1188963,80165.25541675003
T1188964,36086.14513592031
T1188965,57841.75249242423
T1188966,31117.807000000008
T1188967,36086.14513592031
T1188968,57841.75249242423
T1188969,49567.23997619047
T1188970,80165.25541675003
T1188971,46392.22414835166
T1188972,29219.06
T1188973,37155.66095238095
T1188974,79124.4291913919
T1188975,80165.25541675003
T1188976,37155.66095238095
T1188977,53758.03882142857
T1188978,19353.2084512987
T1188979,57841.75249242423
T1188980,80165.25541675003
T1188981,36993.44746153846
T1188982,36086.14513592031
T1188983,64039.756214285706
T1188984,37155.66095238095
T1188985,24564.07667857143
T1188986,48133.7067857143
T1188987,49567.23997619047
T1188988,80165.25541675003
T1188989,34807.432789549326
T1188990,64039.756214285706
T1188991,26612.270214285716
T1188992,37155.66095238095
T1188993,27434.14671645021
T1188994,34075.3835
T1188995,22980.96592857143
T1188996,51832.09201201972
T1188997,37155.66095238095
T1188998,56601.88078571428
T1188999,30397.93262229437
T1189000,20759.68561904762
T1189001,34807.432789549326
T1189002,26612.270214285716
T1189003,80165.25541675003
T1189004,52530.886137992034
T1189005,19353.2084512987
T1189006,24882.702
T1189007,36086.14513592031
T1189008,80165.25541675003
T1189009,24564.07667857143
T1189010,27434.14671645021
T1189011,80165.25541675003
T1189012,80165.25541675003
T1189013,27434.14671645021
T1189014,29546.290830086586
T1189015,34055.5115
T1189016,80165.25541675003
T1189017,37155.66095238095
T1189018,27434.14671645021
T1189019,34807.432789549326
T1189020,64039.756214285706
T1189021,56293.60728571428
T1189022,31117.807000000008
T1189023,34807.432789549326
T1189024,30056.415854895095
T1189025,27427.46307142857
T1189026,80165.25541675003
T1189027,34807.432789549326
T1189028,67992.15164935065
T1189029,21364.615
T1189030,27434.14671645021
T1189031,56174.56613961038
T1189032,19513.2775
T1189033,36993.44746153846
T1189034,57841.75249242423
T1189035,27434.14671645021
T1189036,56174.56613961038
T1189037,27434.14671645021
T1189038,36086.14513592031
T1189039,34807.432789549326
T1189040,32670.6245
T1189041,56174.56613961038
T1189042,69174.66089285714
T1189043,56174.56613961038
T1189044,36993.44746153846
T1189045,80165.25541675003
T1189046,34055.5115
T1189047,70618.68
T1189048,37155.66095238095
T1189049,53758.03882142857
T1189050,31117.807000000008
T1189051,37155.66095238095
T1189052,53758.03882142857
T1189053,36086.14513592031
T1189054,80165.25541675003
T1189055,67992.15164935065
T1189056,38974.09445238095
T1189057,36993.44746153846
T1189058,80165.25541675003
T1189059,56174.56613961038
T1189060,36086.14513592031
T1189061,79124.4291913919
T1189062,36086.14513592031
T1189063,80165.25541675003
T1189064,34807.432789549326
T1189065,70618.68
T1189066,34807.432789549326
T1189067,36993.44746153846
T1189068,31117.807000000008
T1189069,27434.14671645021
T1189070,56174.56613961038
T1189071,23759.161107142856
T1189072,36381.93875
T1189073,65298.21986363636
T1189074,22090.3411547619
T1189075,31541.670081629352
T1189076,61989.79879697888
T1189077,23829.71457142857
T1189078,25666.766724358975
T1189079,31879.519825091575
T1189080,30824.960816144638
T1189081,56277.81261904762
T1189082,49896.92278571429
T1189083,61989.79879697888
T1189084,26341.4277478355
T1189085,31541.670081629352
T1189086,33155.75308152413
T1189087,33155.75308152413
T1189088,34032.344340359836
T1189089,36381.93875
T1189090,31541.670081629352
T1189091,33155.75308152413
T1189092,31541.670081629352
T1189093,31541.670081629352
T1189094,27151.0005
T1189095,61989.79879697888
T1189096,46588.949687850516
T1189097,25666.766724358975
T1189098,22907.203833333333
T1189099,25666.766724358975
T1189100,56277.81261904762
T1189101,30824.960816144638
T1189102,34032.344340359836
T1189103,33155.75308152413
T1189104,61989.79879697888
T1189105,54410.28475041627
T1189106,30426.499785714273
T1189107,31879.519825091575
T1189108,36381.93875
T1189109,50041.397024048936
T1189110,50700.4265
T1189111,25666.766724358975
T1189112,31541.670081629352
T1189113,24922.577999999998
T1189114,23829.71457142857
T1189115,25666.766724358975
T1189116,65298.21986363636
T1189117,23829.71457142857
T1189118,25666.766724358975
T1189119,27151.0005
T1189120,34032.344340359836
T1189121,15937.431428571428
T1189122,50700.4265
T1189123,30824.960816144638
T1189124,31541.670081629352
T1189125,36381.93875
T1189126,23759.161107142856
T1189127,57122.45
T1189128,67364.45837838431
T1189129,36381.93875
T1189130,36381.93875
T1189131,56277.81261904762
T1189132,33440.10435256411
T1189133,22090.3411547619
T1189134,50700.4265
T1189135,25666.766724358975
T1189136,36375.233
T1189137,23763.266916666664
T1189138,36381.93875
T1189139,25187.021916666665
T1189140,76718.0075
T1189141,43363.67578571429
T1189142,71230.795
T1189143,23759.161107142856
T1189144,32713.4775
T1189145,26341.4277478355
T1189146,18167.847976190475
T1189147,31879.519825091575
T1189148,33155.75308152413
T1189149,47804.81412500586
T1189150,31541.670081629352
T1189151,31541.670081629352
T1189152,50174.57857142857
T1189153,67364.45837838431
T1189154,67364.45837838431
T1189155,31879.519825091575
T1189156,65298.21986363636
T1189157,31541.670081629352
T1189158,47314.50094205794
T1189159,31541.670081629352
T1189160,31479.571953463208
T1189161,40589.32772619048
T1189162,36381.93875
T1189163,15937.431428571428
T1189164,33155.75308152413
T1189165,33155.75308152413
T1189166,23759.161107142856
T1189167,25666.766724358975
T1189168,50700.4265
T1189169,24737.322571428565
T1189170,31541.670081629352
T1189171,31479.571953463208
T1189172,85080.87162500001
T1189173,65298.21986363636
T1189174,22090.3411547619
T1189175,50700.4265
T1189176,31541.670081629352
T1189177,33440.10435256411
T1189178,23759.161107142856
T1189179,31541.670081629352
T1189180,36381.93875
T1189181,23759.161107142856
T1189182,65298.21986363636
T1189183,36381.93875
T1189184,31479.571953463208
T1189185,30824.960816144638
T1189186,50700.4265
T1189187,43040.43036230926
T1189188,31541.670081629352
T1189189,49075.161760145456
T1189190,48161.45801731602
T1189191,61989.79879697888
T1189192,61989.79879697888
T1189193,36381.93875
T1189194,33155.75308152413
T1189195,61989.79879697888
T1189196,33155.75308152413
T1189197,48161.45801731602
T1189198,49896.92278571429
T1189199,31541.670081629352
T1189200,30824.960816144638
T1189201,46735.925632832084
T1189202,33440.10435256411
T1189203,33155.75308152413
T1189204,61989.79879697888
T1189205,43363.67578571429
T1189206,26341.4277478355
T1189207,36381.93875
T1189208,40589.32772619048
T1189209,61989.79879697888
T1189210,43363.67578571429
T1189211,34032.344340359836
T1189212,61989.79879697888
T1189213,27151.0005
T1189214,43363.67578571429
T1189215,61989.79879697888
T1189216,31541.670081629352
T1189217,54410.28475041627
T1189218,46735.925632832084
T1189219,31541.670081629352
T1189220,47956.44925
T1189221,46735.925632832084
T1189222,29530.65
T1189223,47888.64514285713
T1189224,32713.4775
T1189225,23763.266916666664
T1189226,65298.21986363636
T1189227,18167.847976190475
T1189228,47956.44925
T1189229,18167.847976190475
T1189230,61989.79879697888
T1189231,52643.4625
T1189232,26341.4277478355
T1189233,33155.75308152413
T1189234,50041.397024048936
T1189235,17642.185
T1189236,61989.79879697888
T1189237,36381.93875
T1189238,25666.766724358975
T1189239,36381.93875
T1189240,48452.611999999994
T1189241,36381.93875
T1189242,48452.611999999994
T1189243,18167.847976190475
T1189244,18167.847976190475
T1189245,48641.33925
T1189246,33155.75308152413
T1189247,15937.431428571428
T1189248,31541.670081629352
T1189249,61989.79879697888
T1189250,61989.79879697888
T1189251,18167.847976190475
T1189252,46735.925632832084
T1189253,65298.21986363636
T1189254,48161.45801731602
T1189255,49075.161760145456
T1189256,22276.055
T1189257,26341.4277478355
T1189258,67364.45837838431
T1189259,33155.75308152413
T1189260,32780.515
T1189261,50700.4265
T1189262,46735.925632832084
T1189263,57122.45
T1189264,31879.519825091575
T1189265,18167.847976190475
T1189266,77547.99904294881
T1189267,61989.79879697888
T1189268,26315.096714285715
T1189269,25666.766724358975
T1189270,36381.93875
T1189271,40544.11439285715
T1189272,33155.75308152413
T1189273,65298.21986363636
T1189274,31541.670081629352
T1189275,65298.21986363636
T1189276,65298.21986363636
T1189277,47956.44925
T1189278,37047.06121428571
T1189279,35579.51
T1189280,36381.93875
T1189281,21072.804000000004
T1189282,25666.766724358975
T1189283,24737.322571428565
T1189284,56277.81261904762
T1189285,30824.960816144638
T1189286,36381.93875
T1189287,36381.93875
T1189288,61989.79879697888
T1189289,67364.45837838431
T1189290,26315.096714285715
T1189291,50700.4265
T1189292,57122.45
T1189293,34032.344340359836
T1189294,23742.1245
T1189295,15937.431428571428
T1189296,50174.57857142857
T1189297,36381.93875
T1189298,56277.81261904762
T1189299,36381.93875
T1189300,46735.925632832084
T1189301,31479.571953463208
T1189302,31541.670081629352
T1189303,31541.670081629352
T1189304,30824.960816144638
T1189305,22276.055
T1189306,34032.344340359836
T1189307,30824.960816144638
T1189308,33155.75308152413
T1189309,77547.99904294881
T1189310,31541.670081629352
T1189311,56277.81261904762
T1189312,21072.804000000004
T1189313,80804.02861482392
T1189314,67364.45837838431
T1189315,77547.99904294881
T1189316,18167.847976190475
T1189317,48161.45801731602
T1189318,61989.79879697888
T1189319,57122.45
T1189320,31541.670081629352
T1189321,61989.79879697888
T1189322,22907.203833333333
T1189323,26341.4277478355
T1189324,47956.44925
T1189325,15937.431428571428
T1189326,31541.670081629352
T1189327,25666.766724358975
T1189328,34032.344340359836
T1189329,47804.81412500586
T1189330,48452.611999999994
T1189331,26341.4277478355
T1189332,50700.4265
T1189333,39791.341019480526
T1189334,36381.93875
T1189335,46735.925632832084
T1189336,26341.4277478355
T1189337,26341.4277478355
T1189338,17642.185
T1189339,23763.266916666664
T1189340,31541.670081629352
T1189341,48161.45801731602
T1189342,56277.81261904762
T1189343,23763.266916666664
T1189344,33155.75308152413
T1189345,50700.4265
T1189346,31541.670081629352
T1189347,33155.75308152413
T1189348,33155.75308152413
T1189349,61989.79879697888
T1189350,23759.161107142856
T1189351,50041.397024048936
T1189352,33155.75308152413
T1189353,36381.93875
T1189354,22907.203833333333
T1189355,56277.81261904762
T1189356,61989.79879697888
T1189357,26341.4277478355
T1189358,61989.79879697888
T1189359,77547.99904294881
T1189360,85080.87162500001
T1189361,47314.50094205794
T1189362,22090.3411547619
T1189363,67293.21352380952
T1189364,24737.322571428565
T1189365,34032.344340359836
T1189366,23742.1245
T1189367,30824.960816144638
T1189368,31541.670081629352
T1189369,35106.455
T1189370,31541.670081629352
T1189371,24922.577999999998
T1189372,46299.5989544184
T1189373,48641.33925
T1189374,33560.5195
T1189375,57122.45
T1189376,61989.79879697888
T1189377,31879.519825091575
T1189378,61989.79879697888
T1189379,33155.75308152413
T1189380,47774.0006883117
T1189381,49896.92278571429
T1189382,57122.45
T1189383,31541.670081629352
T1189384,81092.02218004804
T1189385,50700.4265
T1189386,36381.93875
T1189387,50700.4265
T1189388,61989.79879697888
T1189389,50174.57857142857
T1189390,50700.4265
T1189391,23759.161107142856
T1189392,24737.322571428565
T1189393,33560.5195
T1189394,44747.353790043286
T1189395,31541.670081629352
T1189396,36381.93875
T1189397,56277.81261904762
T1189398,35106.455
T1189399,50041.397024048936
T1189400,56277.81261904762
T1189401,61989.79879697888
T1189402,21072.804000000004
T1189403,30824.960816144638
T1189404,33155.75308152413
T1189405,43394.91234824528
T1189406,22090.3411547619
T1189407,26315.096714285715
T1189408,22090.3411547619
T1189409,31879.519825091575
T1189410,31541.670081629352
T1189411,81092.02218004804
T1189412,61989.79879697888
T1189413,61989.79879697888
T1189414,31541.670081629352
T1189415,23763.266916666664
T1189416,65298.21986363636
T1189417,57122.45
T1189418,27151.0005
T1189419,34032.344340359836
T1189420,36381.93875
T1189421,30824.960816144638
T1189422,21072.804000000004
T1189423,30824.960816144638
T1189424,26341.4277478355
T1189425,23742.1245
T1189426,19915.9745
T1189427,48161.45801731602
T1189428,50700.4265
T1189429,46299.5989544184
T1189430,25666.766724358975
T1189431,50700.4265
T1189432,48452.611999999994
T1189433,56277.81261904762
T1189434,61989.79879697888
T1189435,36381.93875
T1189436,39139.54025
T1189437,33700.49631063956
T1189438,20044.896
T1189439,70919.47930523874
T1189440,56295.810446246265
